,HR_BPM
0 days 00:32:55.616000,66.37168141592947
0 days 00:32:56.616000,169.11764705881467
0 days 00:32:57.616000,170.1807228915624
0 days 00:32:58.616000,171.2962962964001
0 days 00:32:59.616000,145.44753086419402
0 days 00:33:00.616000,170.73170731705613
0 days 00:33:01.616000,197.9166666666666
0 days 00:33:02.616000,167.8427419355644
0 days 00:33:03.616000,168.4360963658359
0 days 00:33:04.616000,3796.2962962783968
0 days 00:33:05.616000,159.72222222221617
0 days 00:33:06.616000,167.8427419355644
0 days 00:33:07.616000,144.30894308942192
0 days 00:33:08.616000,2620.929118762019
0 days 00:33:09.616000,162.87878787878714
0 days 00:33:10.616000,954.751497486724
0 days 00:33:11.616000,1909.090909081961
0 days 00:33:12.616000,1909.090909081961
0 days 00:33:13.616000,2554.0123456670785
0 days 00:33:14.616000,945.0504339706134
0 days 00:33:15.616000,83.33333333333017
0 days 00:33:16.616000,160.32930585169416
0 days 00:33:17.616000,214.08045977013498
0 days 00:33:18.616000,199.71804511280328
0 days 00:33:19.616000,196.84178117710348
0 days 00:33:20.616000,1372.3958333273658
0 days 00:33:21.616000,973.2142857098128
0 days 00:33:22.616000,1285.3773584964415
0 days 00:33:23.616000,973.2142857164645
0 days 00:33:24.616000,81.55926352129705
0 days 00:33:25.616000,208.64567716136253
0 days 00:33:26.616000,190.74675324679134
0 days 00:33:27.616000,179.98602050326969
0 days 00:33:28.616000,145.84310048444868
0 days 00:33:29.616000,169.64285714285072
0 days 00:33:30.616000,173.4279918864218
0 days 00:33:31.616000,196.07843137254977
0 days 00:33:32.616000,172.91499599038667
0 days 00:33:33.616000,168.6046511627795
0 days 00:33:34.616000,169.6428571428658
0 days 00:33:35.616000,170.18072289166534
0 days 00:33:36.616000,169.64285714285072
0 days 00:33:37.616000,3795.1807228736616
0 days 00:33:38.616000,2548.809523868631
0 days 00:33:39.616000,779.6481826624615
0 days 00:33:40.616000,1285.3773584845992
0 days 00:33:41.616000,68.80733944955362
0 days 00:33:42.616000,3797.4683544124696
0 days 00:33:43.616000,1988.0775926881638
0 days 00:33:44.616000,161.05769230769278
0 days 00:33:45.616000,179.10929432004286
0 days 00:33:46.616000,175.04205214467913
0 days 00:33:47.616000,170.1807228915624
0 days 00:33:48.616000,181.39692585898678
0 days 00:33:49.616000,2559.2320261318514
0 days 00:33:50.616000,202.43496672717325
0 days 00:33:51.616000,173.70129870129512
0 days 00:33:52.616000,176.7786992579775
0 days 00:33:53.616000,170.731707317072
0 days 00:33:54.616000,1361.1329661623897
0 days 00:33:55.616000,68.18181818182734
0 days 00:33:56.616000,150.11116226322454
0 days 00:33:57.616000,1100.4457707132076
0 days 00:33:58.616000,86.20689655170679
0 days 00:33:59.616000,155.36898839138377
0 days 00:34:00.616000,210.29258098225634
0 days 00:34:01.616000,181.39367816093377
0 days 00:34:02.616000,943.0482620694125
0 days 00:34:03.616000,66.96428571428883
0 days 00:34:04.616000,3793.1034482579475
0 days 00:34:05.616000,158.48214285713968
0 days 00:34:06.616000,143.574297188753
0 days 00:34:07.616000,2614.9789028706005
0 days 00:34:08.616000,166.8103448276152
0 days 00:34:09.616000,954.2624520954154
0 days 00:34:10.616000,72.11538461539502
0 days 00:34:11.616000,172.46835443048877
0 days 00:34:12.616000,149.66071181277445
0 days 00:34:13.616000,199.99999999999872
0 days 00:34:14.616000,1689.8148148068558
0 days 00:34:15.616000,66.96428571430583
0 days 00:34:16.616000,174.49106771915407
0 days 00:34:17.616000,3799.3421051386936
0 days 00:34:18.616000,160.7142857143932
0 days 00:34:19.616000,948.7179487217928
0 days 00:34:20.616000,80.1353770418356
0 days 00:34:21.616000,200.40442741600168
0 days 00:34:22.616000,173.0769230768156
0 days 00:34:23.616000,947.5308642013797
0 days 00:34:24.616000,69.44444444444181
0 days 00:34:25.616000,170.73170731695356
0 days 00:34:26.616000,2556.561085889876
0 days 00:34:27.616000,202.4349667271066
0 days 00:34:28.616000,172.46835443025194
0 days 00:34:29.616000,175.60664112392132
0 days 00:34:30.616000,173.95320197045788
0 days 00:34:31.616000,175.67567567554408
0 days 00:34:32.616000,151.43933778102055
0 days 00:34:33.616000,203.66103430610556
0 days 00:34:34.616000,195.40398126456284
0 days 00:34:35.616000,195.72670535200973
0 days 00:34:36.616000,961.2068965556492
0 days 00:34:37.616000,1291.2087911909766
0 days 00:34:38.616000,2559.2497290611223
0 days 00:34:39.616000,176.0634028894224
0 days 00:34:40.616000,174.76204391743155
0 days 00:34:41.616000,779.7635319876592
0 days 00:34:42.616000,81.52173913044848
0 days 00:34:43.616000,178.65245009074613
0 days 00:34:44.616000,1732.4988449155717
0 days 00:34:45.616000,167.18913270637256
0 days 00:34:46.616000,180.14705882365638
0 days 00:34:47.616000,2903.1968390137467
0 days 00:34:48.616000,170.63492063504395
0 days 00:34:49.616000,1337.344720502711
0 days 00:34:50.616000,75.00000000002558
0 days 00:34:51.616000,159.63203463211116
0 days 00:34:52.616000,5028.409091027318
0 days 00:34:53.616000,86.20689655173496
0 days 00:34:54.616000,84.30913348946302
0 days 00:34:55.616000,1361.9800924220604
0 days 00:34:56.616000,183.27067669161943
0 days 00:34:57.616000,179.31034482761
0 days 00:34:58.616000,177.3872679045412
0 days 00:34:59.616000,312.0812114710563
0 days 00:35:00.616000,175.60664112392132
0 days 00:35:01.616000,1987.1515679885315
0 days 00:35:02.616000,3791.6666667553277
0 days 00:35:03.616000,153.97932387469612
0 days 00:35:04.616000,5022.935779792643
0 days 00:35:05.616000,3784.4036696002895
0 days 00:35:06.616000,735.7167004703251
0 days 00:35:07.616000,1287.4999999822019
0 days 00:35:08.616000,1285.7142857201727
0 days 00:35:09.616000,68.18181818180973
0 days 00:35:10.616000,142.7593588212967
0 days 00:35:11.616000,2613.8211382704194
0 days 00:35:12.616000,155.05865102636568
0 days 00:35:13.616000,183.27067669165635
0 days 00:35:14.616000,3802.083333422007
0 days 00:35:15.616000,743.9083820633301
0 days 00:35:16.616000,3126.703155356014
0 days 00:35:17.616000,2608.8435373320617
0 days 00:35:18.616000,2624.6684349302836
0 days 00:35:19.616000,2590.6968391277414
0 days 00:35:20.616000,3784.090908966418
0 days 00:35:21.616000,1283.1858407138384
0 days 00:35:22.616000,1907.6086956432184
0 days 00:35:23.616000,73.9144924776253
0 days 00:35:24.616000,2026.4866182647754
0 days 00:35:25.616000,68.80733944955362
0 days 00:35:26.616000,163.48379629635136
0 days 00:35:27.616000,173.07692307701743
0 days 00:35:28.616000,155.2905701754919
0 days 00:35:29.616000,199.6927803378476
0 days 00:35:30.616000,176.7786992577582
0 days 00:35:31.616000,186.12852664580655
0 days 00:35:32.616000,2566.2782842804086
0 days 00:35:33.616000,773.3217088085578
0 days 00:35:34.616000,66.96428571427185
0 days 00:35:35.616000,171.29629629619575
0 days 00:35:36.616000,171.6434176111281
0 days 00:35:37.616000,180.97014925383894
0 days 00:35:38.616000,2556.7393771868424
0 days 00:35:39.616000,204.88132557100312
0 days 00:35:40.616000,173.95320197045788
0 days 00:35:41.616000,172.91499599038667
0 days 00:35:42.616000,167.61363636373926
0 days 00:35:43.616000,1361.4232209677325
0 days 00:35:44.616000,64.10256410258503
0 days 00:35:45.616000,164.07119021152192
0 days 00:35:46.616000,3796.8750000886516
0 days 00:35:47.616000,141.00061432013229
0 days 00:35:48.616000,161.1047180666855
0 days 00:35:49.616000,2618.055555614747
0 days 00:35:50.616000,162.87878787888383
0 days 00:35:51.616000,177.81690140854477
0 days 00:35:52.616000,948.3122362907505
0 days 00:35:53.616000,78.42664092664228
0 days 00:35:54.616000,174.3421052632574
0 days 00:35:55.616000,200.45045045043852
0 days 00:35:56.616000,950.7902298889903
0 days 00:35:57.616000,1283.1858406901538
0 days 00:35:58.616000,1282.894736847986
0 days 00:35:59.616000,66.96428571427185
0 days 00:36:00.616000,2554.3923265049225
0 days 00:36:01.616000,5025.000000118228
0 days 00:36:02.616000,166.8103448275939
0 days 00:36:03.616000,3800.6756755512192
0 days 00:36:04.616000,155.3714116602376
0 days 00:36:05.616000,1282.608695658045
0 days 00:36:06.616000,65.78947368419163
0 days 00:36:07.616000,151.63624995578914
0 days 00:36:08.616000,1088.9084506996371
0 days 00:36:09.616000,1286.4077669961619
0 days 00:36:10.616000,68.80733944955362
0 days 00:36:11.616000,3796.2962963849623
0 days 00:36:12.616000,1989.703273574887
0 days 00:36:13.616000,1643.5643564488455
0 days 00:36:14.616000,66.96428571430583
0 days 00:36:15.616000,3794.1176471474805
0 days 00:36:16.616000,3784.0909091795806
0 days 00:36:17.616000,3784.7222220977337
0 days 00:36:18.616000,156.34510042602867
0 days 00:36:19.616000,142.01564321803517
0 days 00:36:20.616000,166.14846482701248
0 days 00:36:21.616000,2617.456896610858
0 days 00:36:22.616000,942.0627524114971
0 days 00:36:23.616000,1907.6086956432184
0 days 00:36:24.616000,65.78947368422443
0 days 00:36:25.616000,3793.60465125146
0 days 00:36:26.616000,3783.7837836593
0 days 00:36:27.616000,162.79248768475534
0 days 00:36:28.616000,168.60465116266107
0 days 00:36:29.616000,172.91499599038667
0 days 00:36:30.616000,1280.9917355430687
0 days 00:36:31.616000,72.72139625079684
0 days 00:36:32.616000,169.11764705894785
0 days 00:36:33.616000,170.18072289145942
0 days 00:36:34.616000,2616.327378538553
0 days 00:36:35.616000,150.3733407078215
0 days 00:36:36.616000,1281.7796610228243
0 days 00:36:37.616000,64.10256410255388
0 days 00:36:38.616000,164.0711902113283
0 days 00:36:39.616000,165.61059907831626
0 days 00:36:40.616000,3797.468354519051
0 days 00:36:41.616000,162.79248768473835
0 days 00:36:42.616000,143.94162013916136
0 days 00:36:43.616000,167.26403823177972
0 days 00:36:44.616000,196.07843137239186
0 days 00:36:45.616000,3793.103448364543
0 days 00:36:46.616000,156.01447090741433
0 days 00:36:47.616000,171.29629629619575
0 days 00:36:48.616000,165.08538899429496
0 days 00:36:49.616000,168.60465116289794
0 days 00:36:50.616000,3797.468354305888
0 days 00:36:51.616000,154.75152571924764
0 days 00:36:52.616000,1283.1858407138384
0 days 00:36:53.616000,79.82261640798158
0 days 00:36:54.616000,199.30213464704772
0 days 00:36:55.616000,737.7450980362946
0 days 00:36:56.616000,66.37168141592947
0 days 00:36:57.616000,169.64285714296915
0 days 00:36:58.616000,177.0833333332082
0 days 00:36:59.616000,1365.8564288899877
0 days 00:37:00.616000,86.47081813443118
0 days 00:37:01.616000,2613.5398981916683
0 days 00:37:02.616000,164.06249999987534
0 days 00:37:03.616000,177.8169014083502
0 days 00:37:04.616000,145.8724202625949
0 days 00:37:05.616000,169.66904063676066
0 days 00:37:06.616000,201.85728250236116
0 days 00:37:07.616000,1365.8564288899877
0 days 00:37:08.616000,68.18181818180973
0 days 00:37:09.616000,171.29629629619575
0 days 00:37:10.616000,150.52308802316327
0 days 00:37:11.616000,200.45045045043852
0 days 00:37:12.616000,173.07692307701743
0 days 00:37:13.616000,170.18072289166534
0 days 00:37:14.616000,3793.1034481513802
0 days 00:37:15.616000,2600.852272644334
0 days 00:37:16.616000,66.37168141592947
0 days 00:37:17.616000,161.83035714292038
0 days 00:37:18.616000,1985.3439922923342
0 days 00:37:19.616000,941.4191419180253
0 days 00:37:20.616000,73.52941176472359
0 days 00:37:21.616000,170.18072289166534
0 days 00:37:22.616000,164.57239309824504
0 days 00:37:23.616000,163.5813782993082
0 days 00:37:24.616000,163.5813782990864
0 days 00:37:25.616000,163.5813782993082
0 days 00:37:26.616000,164.07119021152192
0 days 00:37:27.616000,165.08538899426546
0 days 00:37:28.616000,1986.457498039535
0 days 00:37:29.616000,216.61490683212926
0 days 00:37:30.616000,3789.4736840860514
0 days 00:37:31.616000,161.76470588223862
0 days 00:37:32.616000,65.78947368422443
0 days 00:37:33.616000,64.10256410255388
0 days 00:37:34.616000,1281.2500000058726
0 days 00:37:35.616000,1282.0512820571507
0 days 00:37:36.616000,65.21739130434267
0 days 00:37:37.616000,2550.598205300865
0 days 00:37:38.616000,53.956834532392286
0 days 00:37:39.616000,3799.3421053518196
0 days 00:37:40.616000,162.4999999998683
0 days 00:37:41.616000,161.47741147749608
0 days 00:37:42.616000,2626.4367816682357
0 days 00:37:43.616000,3792.8697412938236
0 days 00:37:44.616000,163.26530612255752
0 days 00:37:45.616000,77.31958762883662
0 days 00:37:46.616000,189.06810035853024
0 days 00:37:47.616000,166.66666666655507
0 days 00:37:48.616000,165.3225806450551
0 days 00:37:49.616000,163.5813782991139
0 days 00:37:50.616000,163.5813782990864
0 days 00:37:51.616000,164.0711902113283
0 days 00:37:52.616000,168.60465116289794
0 days 00:37:53.616000,168.1034482757443
0 days 00:37:54.616000,169.117647058711
0 days 00:37:55.616000,166.69944925253753
0 days 00:37:56.616000,2559.2105262328214
0 days 00:37:57.616000,206.85366272080304
0 days 00:37:58.616000,172.33760494917416
0 days 00:37:59.616000,165.61059907831626
0 days 00:38:00.616000,165.61059907831626
0 days 00:38:01.616000,2554.997608858729
0 days 00:38:02.616000,175.00000000012128
0 days 00:38:03.616000,196.44602709109168
0 days 00:38:04.616000,169.04466501239958
0 days 00:38:05.616000,173.70129870117668
0 days 00:38:06.616000,160.32930585164686
0 days 00:38:07.616000,2618.0555556145896
0 days 00:38:08.616000,3789.893617109955
0 days 00:38:09.616000,547.149122808964
0 days 00:38:10.616000,169.04466501236453
0 days 00:38:11.616000,146.62447257390926
0 days 00:38:12.616000,202.87356321832453
0 days 00:38:13.616000,165.26442307679557
0 days 00:38:14.616000,168.43609636587007
0 days 00:38:15.616000,166.14846482701248
0 days 00:38:16.616000,3796.2962961718317
0 days 00:38:17.616000,158.48214285702974
0 days 00:38:18.616000,2613.095238154272
0 days 00:38:19.616000,3790.894699901053
0 days 00:38:20.616000,161.4077669904019
0 days 00:38:21.616000,185.28049408132767
0 days 00:38:22.616000,165.65204157062797
0 days 00:38:23.616000,176.7786992579775
0 days 00:38:24.616000,161.72861150068505
0 days 00:38:25.616000,167.37985516788441
0 days 00:38:26.616000,356.3669786094389
0 days 00:38:27.616000,3795.7317074057523
0 days 00:38:28.616000,3786.407767078964
0 days 00:38:29.616000,147.73395363106053
0 days 00:38:30.616000,1995.9677419265079
0 days 00:38:31.616000,878.1989377151643
0 days 00:38:32.616000,169.11764705891835
0 days 00:38:33.616000,170.18072289166534
0 days 00:38:34.616000,170.18072289166534
0 days 00:38:35.616000,166.14846482723428
0 days 00:38:36.616000,176.7786992579775
0 days 00:38:37.616000,2562.5476734486633
0 days 00:38:38.616000,201.09863318451775
0 days 00:38:39.616000,943.0482620694125
0 days 00:38:40.616000,65.21739130434267
0 days 00:38:41.616000,165.76086956510107
0 days 00:38:42.616000,162.63440860213905
0 days 00:38:43.616000,163.5813782990864
0 days 00:38:44.616000,169.117647058711
0 days 00:38:45.616000,166.14846482704343
0 days 00:38:46.616000,1985.2881493949308
0 days 00:38:47.616000,72.11538461539502
0 days 00:38:48.616000,2616.228070234464
0 days 00:38:49.616000,3789.893617109955
0 days 00:38:50.616000,147.33519232428625
0 days 00:38:51.616000,165.61059907834647
0 days 00:38:52.616000,170.73170731695356
0 days 00:38:53.616000,194.09897655128017
0 days 00:38:54.616000,172.46835443048877
0 days 00:38:55.616000,171.2962962964001
0 days 00:38:56.616000,176.18534482757843
0 days 00:38:57.616000,171.2962962964001
0 days 00:38:58.616000,1985.60855256929
0 days 00:38:59.616000,74.25742574257492
0 days 00:39:00.616000,203.32401366892225
0 days 00:39:01.616000,171.87499999988617
0 days 00:39:02.616000,173.95320197045788
0 days 00:39:03.616000,172.46835443048877
0 days 00:39:04.616000,148.76268673730223
0 days 00:39:05.616000,166.69944925253753
0 days 00:39:06.616000,204.46507515473908
0 days 00:39:07.616000,173.70129870141355
0 days 00:39:08.616000,171.29629629616326
0 days 00:39:09.616000,169.11764705894785
0 days 00:39:10.616000,3795.1807229802275
0 days 00:39:11.616000,160.37735849066257
0 days 00:39:12.616000,146.2289029536432
0 days 00:39:13.616000,946.0297766788489
0 days 00:39:14.616000,954.7514974788432
0 days 00:39:15.616000,165.02463054188195
0 days 00:39:16.616000,175.60664112388883
0 days 00:39:17.616000,175.04205214467913
0 days 00:39:18.616000,2561.764705941473
0 days 00:39:19.616000,198.90333989345916
0 days 00:39:20.616000,165.08538899426546
0 days 00:39:21.616000,170.7317073171904
0 days 00:39:22.616000,178.65245009074613
0 days 00:39:23.616000,172.46835443048877
0 days 00:39:24.616000,170.18072289166534
0 days 00:39:25.616000,147.70039060355913
0 days 00:39:26.616000,203.78680522746174
0 days 00:39:27.616000,179.31034482761
0 days 00:39:28.616000,169.64285714296915
0 days 00:39:29.616000,169.64285714273228
0 days 00:39:30.616000,3795.1807227670956
0 days 00:39:31.616000,2548.7816484987884
0 days 00:39:32.616000,196.02977667485095
0 days 00:39:33.616000,172.46835443025194
0 days 00:39:34.616000,173.9532019702346
0 days 00:39:35.616000,172.4683544302861
0 days 00:39:36.616000,170.18072289145942
0 days 00:39:37.616000,169.64285714296915
0 days 00:39:38.616000,172.91499599038667
0 days 00:39:39.616000,146.66506333179998
0 days 00:39:40.616000,198.3122362869104
0 days 00:39:41.616000,171.2962962964001
0 days 00:39:42.616000,176.18534482757843
0 days 00:39:43.616000,3804.347825962501
0 days 00:39:44.616000,149.03452529054985
0 days 00:39:45.616000,1379.3103448334762
0 days 00:39:46.616000,133.80809595194376
0 days 00:39:47.616000,168.6046511626899
0 days 00:39:48.616000,165.61059907831626
0 days 00:39:49.616000,167.26403823177972
0 days 00:39:50.616000,175.60664112388883
0 days 00:39:51.616000,176.7786992579775
0 days 00:39:52.616000,1991.1797348522607
0 days 00:39:53.616000,161.764705882455
0 days 00:39:54.616000,173.4279918864366
0 days 00:39:55.616000,168.10344827595299
0 days 00:39:56.616000,169.64285714273228
0 days 00:39:57.616000,3799.3421051386936
0 days 00:39:58.616000,2550.00500055917
0 days 00:39:59.616000,249.99999999975367
